complaint_id,customer_id,channel,business_line,complaint_datetime,complaint_text,true_theme
CMP_02608,CUST_4589,Social Media,Home Loans,2025-07-28T00:00:00,Features missing in mobile app,Mobile_App
CMP_02609,CUST_8432,Email,Cards,2025-01-01T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_02610,CUST_9113,Email,Retail Banking,2025-12-22T00:00:00,Account got locked without explanation,Account_Access
CMP_02611,CUST_7653,Chat,Cards,2025-10-05T00:00:00,Waiting days for a resolution,Service_Delay
CMP_02612,CUST_1385,Email,Retail Banking,2025-06-01T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_02613,CUST_4042,Social Media,Retail Banking,2025-02-04T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_02614,CUST_2948,Chat,Home Loans,2025-12-05T00:00:00,Service turnaround time is poor,Service_Delay
CMP_02615,CUST_5918,Chat,Digital Banking,2025-07-11T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_02616,CUST_8020,Social Media,Digital Banking,2025-11-22T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_02617,CUST_9050,Email,Digital Banking,2025-06-13T00:00:00,Account got locked without explanation,Account_Access
CMP_02618,CUST_5190,Social Media,Digital Banking,2025-07-16T00:00:00,Customer support took too long to respond,Service_Delay
CMP_02619,CUST_7925,Social Media,Home Loans,2025-12-17T00:00:00,Account got locked without explanation,Account_Access
CMP_02620,CUST_7225,Email,Digital Banking,2025-02-14T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_02621,CUST_9908,Email,Retail Banking,2025-05-06T00:00:00,App is very slow after latest update,Mobile_App
CMP_02622,CUST_7223,Social Media,Home Loans,2025-05-04T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_02623,CUST_1562,Chat,Home Loans,2025-10-10T00:00:00,2FA not working properly,Account_Access
CMP_02624,CUST_7727,Email,Retail Banking,2025-12-17T00:00:00,Unable to login to banking app,Mobile_App
CMP_02625,CUST_9295,Chat,Retail Banking,2025-09-15T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_02626,CUST_5501,Social Media,Digital Banking,2025-10-02T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_02627,CUST_2927,Social Media,Digital Banking,2025-03-31T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_02628,CUST_3666,Email,Home Loans,2025-11-04T00:00:00,App is very slow after latest update,Mobile_App
CMP_02629,CUST_2796,Social Media,Cards,2025-02-09T00:00:00,Service turnaround time is poor,Service_Delay
CMP_02630,CUST_8966,Email,Retail Banking,2025-07-18T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_02631,CUST_1718,Chat,Cards,2025-04-25T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_02632,CUST_4747,Social Media,Digital Banking,2025-12-25T00:00:00,Service turnaround time is poor,Service_Delay
CMP_02633,CUST_3694,Email,Cards,2025-11-06T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_02634,CUST_8177,Chat,Home Loans,2025-12-24T00:00:00,Account got locked without explanation,Account_Access
CMP_02635,CUST_9604,Social Media,Home Loans,2025-11-22T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_02636,CUST_7858,Chat,Retail Banking,2025-05-23T00:00:00,Account got locked without explanation,Account_Access
CMP_02637,CUST_2096,Email,Retail Banking,2025-05-15T00:00:00,Features missing in mobile app,Mobile_App
CMP_02638,CUST_7575,Social Media,Cards,2025-03-12T00:00:00,Service turnaround time is poor,Service_Delay
CMP_02639,CUST_3654,Email,Cards,2025-12-07T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_02640,CUST_9944,Chat,Home Loans,2025-09-02T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_02641,CUST_7770,Email,Retail Banking,2025-04-29T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_02642,CUST_5920,Email,Digital Banking,2025-01-06T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02643,CUST_9359,Email,Retail Banking,2025-09-26T00:00:00,Customer support took too long to respond,Service_Delay
CMP_02644,CUST_5969,Email,Home Loans,2025-05-05T00:00:00,Customer support took too long to respond,Service_Delay
CMP_02645,CUST_4091,Social Media,Digital Banking,2025-09-02T00:00:00,Unable to login to banking app,Mobile_App
CMP_02646,CUST_2622,Email,Digital Banking,2025-10-11T00:00:00,Unable to login to banking app,Mobile_App
CMP_02647,CUST_3393,Social Media,Cards,2025-09-19T00:00:00,Account got locked without explanation,Account_Access
CMP_02648,CUST_8826,Social Media,Retail Banking,2025-10-17T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_02649,CUST_7774,Social Media,Home Loans,2025-04-26T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02650,CUST_1977,Chat,Retail Banking,2025-06-14T00:00:00,Service turnaround time is poor,Service_Delay
CMP_02651,CUST_4155,Social Media,Home Loans,2025-07-20T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_02652,CUST_3086,Chat,Digital Banking,2025-11-27T00:00:00,Unable to login to banking app,Mobile_App
CMP_02653,CUST_9540,Chat,Digital Banking,2025-02-08T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02654,CUST_7837,Email,Retail Banking,2025-12-27T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_02655,CUST_7054,Chat,Digital Banking,2025-05-24T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_02656,CUST_5972,Social Media,Home Loans,2025-06-07T00:00:00,App is very slow after latest update,Mobile_App
CMP_02657,CUST_7325,Social Media,Cards,2025-08-29T00:00:00,Features missing in mobile app,Mobile_App
CMP_02658,CUST_9022,Chat,Retail Banking,2025-05-09T00:00:00,Customer support took too long to respond,Service_Delay
CMP_02659,CUST_5734,Social Media,Cards,2025-06-10T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_02660,CUST_4133,Chat,Home Loans,2025-04-09T00:00:00,Waiting days for a resolution,Service_Delay
CMP_02661,CUST_5563,Chat,Digital Banking,2025-12-09T00:00:00,Service turnaround time is poor,Service_Delay
CMP_02662,CUST_5833,Email,Home Loans,2025-12-31T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02663,CUST_4349,Chat,Cards,2025-03-02T00:00:00,Login issues despite correct credentials,Account_Access
CMP_02664,CUST_4370,Social Media,Home Loans,2025-04-04T00:00:00,Waiting days for a resolution,Service_Delay
CMP_02665,CUST_5024,Chat,Digital Banking,2025-05-19T00:00:00,App is very slow after latest update,Mobile_App
CMP_02666,CUST_9804,Chat,Cards,2025-05-11T00:00:00,2FA not working properly,Account_Access
CMP_02667,CUST_5137,Email,Digital Banking,2025-10-09T00:00:00,Account got locked without explanation,Account_Access
CMP_02668,CUST_2090,Email,Home Loans,2025-09-11T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_02669,CUST_9374,Social Media,Digital Banking,2025-04-12T00:00:00,App is very slow after latest update,Mobile_App
CMP_02670,CUST_8007,Social Media,Digital Banking,2025-11-01T00:00:00,Customer support took too long to respond,Service_Delay
CMP_02671,CUST_8162,Chat,Home Loans,2025-03-03T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_02672,CUST_3013,Chat,Retail Banking,2025-01-22T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02673,CUST_2760,Social Media,Home Loans,2025-03-07T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_02674,CUST_4356,Email,Retail Banking,2025-01-06T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_02675,CUST_5541,Chat,Digital Banking,2025-05-04T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_02676,CUST_5370,Social Media,Home Loans,2025-05-02T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02677,CUST_6189,Email,Cards,2025-07-16T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_02678,CUST_3627,Email,Home Loans,2025-09-06T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_02679,CUST_5033,Chat,Cards,2025-05-04T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_02680,CUST_3843,Email,Home Loans,2025-02-24T00:00:00,Unable to login to banking app,Mobile_App
CMP_02681,CUST_6054,Chat,Digital Banking,2025-08-17T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_02682,CUST_2644,Email,Digital Banking,2025-12-31T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02683,CUST_3463,Social Media,Digital Banking,2025-11-11T00:00:00,Features missing in mobile app,Mobile_App
CMP_02684,CUST_9868,Chat,Cards,2025-12-11T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_02685,CUST_9584,Chat,Home Loans,2025-01-11T00:00:00,Features missing in mobile app,Mobile_App
CMP_02686,CUST_8244,Social Media,Cards,2025-07-10T00:00:00,Features missing in mobile app,Mobile_App
CMP_02687,CUST_7187,Email,Digital Banking,2025-04-17T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_02688,CUST_6787,Chat,Home Loans,2025-05-08T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_02689,CUST_7216,Social Media,Digital Banking,2025-01-13T00:00:00,Waiting days for a resolution,Service_Delay
CMP_02690,CUST_2059,Chat,Retail Banking,2025-07-19T00:00:00,Unable to reset password,Account_Access
CMP_02691,CUST_6890,Chat,Retail Banking,2025-09-09T00:00:00,Login issues despite correct credentials,Account_Access
CMP_02692,CUST_7949,Email,Digital Banking,2025-05-11T00:00:00,Features missing in mobile app,Mobile_App
CMP_02693,CUST_5409,Chat,Home Loans,2025-09-03T00:00:00,Waiting days for a resolution,Service_Delay
CMP_02694,CUST_4590,Social Media,Cards,2025-01-19T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02695,CUST_1786,Email,Retail Banking,2025-12-29T00:00:00,App is very slow after latest update,Mobile_App
CMP_02696,CUST_1820,Chat,Retail Banking,2025-09-26T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_02697,CUST_3441,Chat,Cards,2025-08-12T00:00:00,Service turnaround time is poor,Service_Delay
CMP_02698,CUST_4753,Chat,Home Loans,2025-03-27T00:00:00,Waiting days for a resolution,Service_Delay
CMP_02699,CUST_4798,Email,Retail Banking,2025-10-21T00:00:00,Account got locked without explanation,Account_Access
CMP_02700,CUST_9977,Chat,Digital Banking,2025-03-27T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_02701,CUST_4201,Social Media,Retail Banking,2025-02-04T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_02702,CUST_3928,Social Media,Retail Banking,2025-08-25T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_02703,CUST_3931,Email,Cards,2025-05-06T00:00:00,Login issues despite correct credentials,Account_Access
CMP_02704,CUST_3814,Chat,Retail Banking,2025-09-14T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_02705,CUST_7452,Email,Cards,2025-01-25T00:00:00,Account got locked without explanation,Account_Access
CMP_02706,CUST_3167,Email,Home Loans,2025-10-21T00:00:00,Unable to login to banking app,Mobile_App
CMP_02707,CUST_5027,Chat,Cards,2025-12-30T00:00:00,Service turnaround time is poor,Service_Delay
CMP_02708,CUST_3655,Social Media,Retail Banking,2025-02-04T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_02709,CUST_1009,Chat,Digital Banking,2025-09-28T00:00:00,Unable to login to banking app,Mobile_App
CMP_02710,CUST_9871,Social Media,Digital Banking,2025-09-26T00:00:00,Features missing in mobile app,Mobile_App
CMP_02711,CUST_7638,Chat,Digital Banking,2025-03-27T00:00:00,App is very slow after latest update,Mobile_App
CMP_02712,CUST_3068,Email,Cards,2025-02-07T00:00:00,2FA not working properly,Account_Access
CMP_02713,CUST_5889,Email,Digital Banking,2025-07-15T00:00:00,Login issues despite correct credentials,Account_Access
CMP_02714,CUST_7121,Email,Home Loans,2025-09-07T00:00:00,App is very slow after latest update,Mobile_App
CMP_02715,CUST_4531,Chat,Cards,2025-08-19T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_02716,CUST_5947,Chat,Cards,2025-03-14T00:00:00,Unable to reset password,Account_Access
CMP_02717,CUST_8193,Chat,Digital Banking,2025-07-24T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_02718,CUST_7087,Email,Digital Banking,2025-03-08T00:00:00,Features missing in mobile app,Mobile_App
CMP_02719,CUST_5020,Email,Retail Banking,2025-06-01T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_02720,CUST_6743,Chat,Digital Banking,2025-12-01T00:00:00,Customer support took too long to respond,Service_Delay
CMP_02721,CUST_5816,Chat,Digital Banking,2025-01-21T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_02722,CUST_6775,Chat,Cards,2025-06-08T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_02723,CUST_1181,Email,Cards,2025-12-31T00:00:00,Unable to reset password,Account_Access
CMP_02724,CUST_1981,Email,Cards,2025-11-19T00:00:00,Login issues despite correct credentials,Account_Access
CMP_02725,CUST_1395,Chat,Digital Banking,2025-06-21T00:00:00,Login issues despite correct credentials,Account_Access
CMP_02726,CUST_6684,Social Media,Home Loans,2025-05-26T00:00:00,2FA not working properly,Account_Access
CMP_02727,CUST_9470,Social Media,Retail Banking,2025-08-13T00:00:00,Customer support took too long to respond,Service_Delay
CMP_02728,CUST_9420,Email,Retail Banking,2025-03-20T00:00:00,Features missing in mobile app,Mobile_App
CMP_02729,CUST_8206,Social Media,Home Loans,2025-03-15T00:00:00,App is very slow after latest update,Mobile_App
CMP_02730,CUST_2526,Social Media,Digital Banking,2025-05-22T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02731,CUST_1686,Email,Home Loans,2025-01-07T00:00:00,Unable to login to banking app,Mobile_App
CMP_02732,CUST_7854,Social Media,Cards,2025-08-02T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02733,CUST_9962,Social Media,Home Loans,2025-04-18T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_02734,CUST_3677,Email,Home Loans,2025-09-05T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_02735,CUST_8672,Email,Digital Banking,2025-02-28T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_02736,CUST_6615,Social Media,Home Loans,2025-08-29T00:00:00,Overdraft fees are too high,Fees_Charges
CMP_02737,CUST_6349,Social Media,Cards,2025-12-08T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_02738,CUST_5018,Email,Retail Banking,2025-08-11T00:00:00,Login issues despite correct credentials,Account_Access
CMP_02739,CUST_6376,Social Media,Home Loans,2025-09-13T00:00:00,App is very slow after latest update,Mobile_App
CMP_02740,CUST_5920,Chat,Retail Banking,2025-03-17T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_02741,CUST_4587,Email,Digital Banking,2025-03-20T00:00:00,Unable to reset password,Account_Access
CMP_02742,CUST_7760,Social Media,Digital Banking,2025-08-03T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_02743,CUST_5900,Email,Cards,2025-03-25T00:00:00,Login issues despite correct credentials,Account_Access
CMP_02744,CUST_2086,Chat,Retail Banking,2025-08-12T00:00:00,2FA not working properly,Account_Access
CMP_02745,CUST_3523,Chat,Digital Banking,2025-01-16T00:00:00,Features missing in mobile app,Mobile_App
CMP_02746,CUST_2937,Chat,Cards,2025-09-07T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
CMP_02747,CUST_4506,Chat,Digital Banking,2025-05-01T00:00:00,Features missing in mobile app,Mobile_App
CMP_02748,CUST_3701,Chat,Cards,2025-11-03T00:00:00,Waiting days for a resolution,Service_Delay
CMP_02749,CUST_2357,Email,Retail Banking,2025-02-12T00:00:00,Service turnaround time is poor,Service_Delay
CMP_02750,CUST_9853,Chat,Digital Banking,2025-02-17T00:00:00,Why are there so many hidden charges?,Fees_Charges
CMP_02751,CUST_1034,Chat,Cards,2025-01-17T00:00:00,Transaction failed but amount was debited,Transaction_Issue
CMP_02752,CUST_7009,Social Media,Home Loans,2025-12-08T00:00:00,Duplicate transaction detected,Transaction_Issue
CMP_02753,CUST_1662,Email,Home Loans,2025-06-19T00:00:00,Account got locked without explanation,Account_Access
CMP_02754,CUST_2349,Email,Retail Banking,2025-04-09T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_02755,CUST_9034,Email,Home Loans,2025-10-31T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_02756,CUST_5660,Email,Retail Banking,2025-08-25T00:00:00,Customer support took too long to respond,Service_Delay
CMP_02757,CUST_3578,Social Media,Retail Banking,2025-09-12T00:00:00,Login issues despite correct credentials,Account_Access
CMP_02758,CUST_5648,Email,Digital Banking,2025-06-23T00:00:00,Unable to reset password,Account_Access
CMP_02759,CUST_8413,Chat,Home Loans,2025-05-31T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_02760,CUST_4852,Chat,Home Loans,2025-04-18T00:00:00,Features missing in mobile app,Mobile_App
CMP_02761,CUST_3436,Social Media,Cards,2025-01-19T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_02762,CUST_2928,Email,Retail Banking,2025-08-18T00:00:00,Charged unexpected fees on my account,Fees_Charges
CMP_02763,CUST_2203,Chat,Home Loans,2025-12-19T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02764,CUST_8890,Chat,Digital Banking,2025-03-04T00:00:00,Waiting days for a resolution,Service_Delay
CMP_02765,CUST_4436,Chat,Retail Banking,2025-07-06T00:00:00,Login issues despite correct credentials,Account_Access
CMP_02766,CUST_4137,Chat,Retail Banking,2025-01-26T00:00:00,Transfer took too long to complete,Transaction_Issue
CMP_02767,CUST_7382,Email,Digital Banking,2025-08-26T00:00:00,Monthly fee was deducted without notice,Fees_Charges
CMP_02768,CUST_8366,Email,Home Loans,2025-12-29T00:00:00,App is very slow after latest update,Mobile_App
CMP_02769,CUST_4014,Email,Cards,2025-05-09T00:00:00,App is very slow after latest update,Mobile_App
CMP_02770,CUST_8977,Chat,Cards,2025-01-22T00:00:00,Mobile app keeps crashing,Mobile_App
CMP_02771,CUST_9401,Social Media,Digital Banking,2025-05-23T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02772,CUST_7846,Email,Retail Banking,2025-11-20T00:00:00,Payment stuck in pending state,Transaction_Issue
CMP_02773,CUST_7111,Chat,Retail Banking,2025-02-23T00:00:00,Issue still not resolved after multiple follow ups,Service_Delay
